label|deg_mu|level|index|genus|coarse_class|coarse_num|autmuO_norms|is_coarse|scalar_label
text|integer|integer|integer|integer|text|integer|integer[]|boolean|text

6.6.6.432.9.a.1|6|6|432|9|a|1|{3,1,1,1,1}|T|1.1.1
6.6.6.432.10.a.1|6|6|432|10|a|1|{6,1,1,1,1}|T|1.1.1
6.6.6.432.10.b.1|6|6|432|10|b|1|{3,1,1,1,1}|T|1.1.1
6.6.6.432.10.c.1|6|6|432|10|c|1|{3,1,1,1,1}|T|1.1.1
6.6.6.432.13.a.1|6|6|432|13|a|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.13.b.1|6|6|432|13|b|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.16.a.1|6|6|432|16|a|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.16.b.1|6|6|432|16|b|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.16.c.1|6|6|432|16|c|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.16.d.1|6|6|432|16|d|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.17.a.1|6|6|432|17|a|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.19.a.1|6|6|432|19|a|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.19.b.1|6|6|432|19|b|1|{3,2,1,1,1}|T|1.1.1
6.6.6.432.19.c.1|6|6|432|19|c|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.19.d.1|6|6|432|19|d|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.19.e.1|6|6|432|19|e|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.19.f.1|6|6|432|19|f|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.19.g.1|6|6|432|19|g|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.19.h.1|6|6|432|19|h|1|{1,1,1,1,1}|T|1.1.1
6.6.6.432.19.i.1|6|6|432|19|i|1|{1,1,1,1,1}|T|1.1.1
6.6.6.864.13.a.1|6|6|864|13|a|1|{3,1,1,1}|T|1.1.1
6.6.6.864.16.a.1|6|6|864|16|a|1|{6,1,1,1}|T|1.1.1
6.6.6.864.19.a.1|6|6|864|19|a|1|{3,1,1,1}|T|1.1.1
6.6.6.864.37.a.1|6|6|864|37|a|1|{2,1,1,1}|T|1.1.1
6.6.6.864.37.b.1|6|6|864|37|b|1|{2,1,1,1}|T|1.1.1
